"Colony","ROI","x","y","event","behaviour_type","time_in_video","cut_video_start","time","time_s","cut_video_start_s","time_from_video_start","n_stones","pixel/mm","radius_mm","stone_density","stone_size","notes","cluster_area_1.5-ant","standardised_cluster_area_1.5-ant","n_ants_in_cluster_1.5-ant","standardised_n_ants_in_cluster_1.5-ant","X_centroid_1.5-ant","Y_centroid_1.5-ant","cluster_density_1.5-ant","measurer","normalised time"
"R34","1",1122,702,"deposition","deposition",02:22:37,01:03:55,03:26:32,12392,3835,8557,4,11.60445,6.463037886,0.030481527,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",7795
"R34","1",1122,702,"deposition","deposition",02:23:14,01:03:55,03:27:09,12429,3835,8594,5,11.60445,6.463037886,0.038101908,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",7832
"R34","1",1122,702,"pick-up","pick-up",02:24:24,01:03:55,03:28:19,12499,3835,8664,6,11.60445,6.463037886,0.04572229,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",7902
"R34","3",1066,1425,"pick-up","within_ROI",00:04:23,03:33:02,03:37:25,13045,12782,263,16,11.60445,6.463037886,0.121926107,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8448
"R34","3",1066,1425,"pick-up","pick-up",00:05:17,03:33:02,03:38:19,13099,12782,317,16,11.60445,6.463037886,0.121926107,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8502
"R34","3",1066,1425,"deposition","deposition",00:05:35,03:33:02,03:38:37,13117,12782,335,15,11.60445,6.463037886,0.114305725,"white stone",NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8520
"R34","3",1066,1425,"deposition","deposition",00:05:51,03:33:02,03:38:53,13133,12782,351,16,11.60445,6.463037886,0.121926107,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8536
"R34","3",1066,1425,"pick-up","pick-up",00:05:55,03:33:02,03:38:57,13137,12782,355,17,11.60445,6.463037886,0.129546488,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8540
"R34","3",1066,1425,"pick-up","pick-up",00:06:43,03:33:02,03:39:45,13185,12782,403,16,11.60445,6.463037886,0.121926107,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",8588
"R34","3",1066,1425,"deposition","deposition",00:07:20,03:33:02,03:40:22,13222,12782,440,15,11.60445,6.463037886,0.114305725,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",8625
"R34","3",1066,1425,"deposition","deposition",00:10:04,03:33:02,03:43:06,13386,12782,604,16,11.60445,6.463037886,0.121926107,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",8789
"R34","3",1066,1425,"pick-up","within_ROI",00:10:16,03:33:02,03:43:18,13398,12782,616,17,11.60445,6.463037886,0.129546488,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",8801
"R34","3",1066,1425,"pick-up","pick-up",00:10:36,03:33:02,03:43:38,13418,12782,636,17,11.60445,6.463037886,0.129546488,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",8821
"R34","3",1066,1425,"deposition","deposition",00:13:33,03:33:02,03:46:35,13595,12782,813,16,11.60445,6.463037886,0.121926107,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",8998
"R34","3",1066,1425,"stone_pushed_into_frame",NA,00:14:07,03:33:02,03:47:09,13629,12782,847,17,11.60445,6.463037886,0.129546488,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9032
"R34","3",1066,1425,"pick-up","within_ROI",00:15:29,03:33:02,03:48:31,13711,12782,929,18,11.60445,6.463037886,0.13716687,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9114
"R34","3",1066,1425,"deposition","deposition",00:15:55,03:33:02,03:48:57,13737,12782,955,18,11.60445,6.463037886,0.13716687,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9140
"R34","3",1066,1425,"deposition","unknown-edge",00:16:53,03:33:02,03:49:55,13795,12782,1013,19,11.60445,6.463037886,0.144787252,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9198
"R34","3",1066,1425,"pick-up","within_ROI",00:17:06,03:33:02,03:50:08,13808,12782,1026,20,11.60445,6.463037886,0.152407633,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9211
"R34","3",1066,1425,"deposition","deposition",00:20:48,03:33:02,03:53:50,14030,12782,1248,20,11.60445,6.463037886,0.152407633,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9433
"R34","3",1066,1425,"deposition","deposition",00:23:39,03:33:02,03:56:41,14201,12782,1419,21,11.60445,6.463037886,0.160028015,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",9604
"R34","3",1066,1425,"deposition","deposition",00:25:23,03:33:02,03:58:25,14305,12782,1523,22,11.60445,6.463037886,0.167648397,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",9708
"R34","3",1066,1425,"pick-up","within_ROI",00:25:47,03:33:02,03:58:49,14329,12782,1547,23,11.60445,6.463037886,0.175268778,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",9732
"R34","3",1066,1425,"pick-up","pick-up",00:31:16,03:33:02,04:04:18,14658,12782,1876,23,11.60445,6.463037886,0.175268778,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",10061
"R34","3",1066,1425,"deposition","deposition",00:34:43,03:33:02,04:07:45,14865,12782,2083,22,11.60445,6.463037886,0.167648397,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",10268
"R34","3",1066,1425,"pick-up","pick-up",00:35:06,03:33:02,04:08:08,14888,12782,2106,23,11.60445,6.463037886,0.175268778,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",10291
"R34","3",1066,1425,"deposition","deposition",00:42:18,03:33:02,04:15:20,15320,12782,2538,22,11.60445,6.463037886,0.167648397,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",10723
"R34","3",1066,1425,"pick-up","within_ROI",00:49:40,03:33:02,04:22:42,15762,12782,2980,23,11.60445,6.463037886,0.175268778,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",11165
"R34","3",1066,1425,"deposition","dragging",00:50:29,03:33:02,04:23:31,15811,12782,3029,23,11.60445,6.463037886,0.175268778,"XL",NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",11214
"R34","3",1066,1425,"pick-up","within_ROI",00:50:53,03:33:02,04:23:55,15835,12782,3053,24,11.60445,6.463037886,0.18288916,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",11238
"R34","3",1066,1425,"pick-up","pick-up",00:51:42,03:33:02,04:24:44,15884,12782,3102,24,11.60445,6.463037886,0.18288916,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11287
"R34","3",1066,1425,"deposition","deposition",00:58:05,03:33:02,04:31:07,16267,12782,3485,23,11.60445,6.463037886,0.175268778,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11670
"R34","3",1066,1425,"deposition","unknown-edge",01:06:52,03:33:02,04:39:54,16794,12782,4012,24,11.60445,6.463037886,0.18288916,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",12197
"R34","3",1066,1425,"deposition","with_arrangement",01:06:57,03:33:02,04:39:59,16799,12782,4017,25,11.60445,6.463037886,0.190509542,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",12202
"R34","3",1066,1425,"pick-up","within_ROI",01:17:32,03:33:02,04:50:34,17434,12782,4652,26,11.60445,6.463037886,0.198129923,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",12837
"R34","3",1066,1425,"deposition","deposition",01:20:17,03:33:02,04:53:19,17599,12782,4817,26,11.60445,6.463037886,0.198129923,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",13002
"R34","3",1066,1425,"pick-up","pick-up",01:20:50,03:33:02,04:53:52,17632,12782,4850,27,11.60445,6.463037886,0.205750305,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",13035
"R34","3",1066,1425,"deposition","deposition",01:23:13,03:33:02,04:56:15,17775,12782,4993,26,11.60445,6.463037886,0.198129923,NA,NA,2796.503915565,-0.0843352236608946,83,0.185212109072037,1066.727,1030.979,0.0296799155324017,"1",13178
"R34","3",1066,1425,"deposition","bulldozing",01:26:23,03:33:02,04:59:25,17965,12782,5183,27,11.60445,6.463037886,0.205750305,NA,NA,2796.503915565,-0.0843352236608946,83,0.185212109072037,1066.727,1030.979,0.0296799155324017,"1",13368
"R34","3",1066,1425,"pick-up","pick-up",01:29:03,03:33:02,05:02:05,18125,12782,5343,28,11.60445,6.463037886,0.213370687,NA,NA,2796.503915565,-0.0843352236608946,83,0.185212109072037,1066.727,1030.979,0.0296799155324017,"1",13528
"R34","3",1066,1425,"pick-up","within_ROI",01:33:21,03:33:02,05:06:23,18383,12782,5601,27,11.60445,6.463037886,0.205750305,NA,NA,2796.503915565,-0.0843352236608946,83,0.185212109072037,1066.727,1030.979,0.0296799155324017,"1",13786
"R34","3",1066,1425,"deposition","dragging",01:36:20,03:33:02,05:09:22,18562,12782,5780,27,11.60445,6.463037886,0.205750305,"M",NA,2729.19296243338,-0.774430264710359,82,0.0423341963593222,1061.514,1027.327,0.0300455120355022,"1",13965
"R34","3",1066,1425,"stone_pushed_out_of_frame",NA,01:39:40,03:33:02,05:12:42,18762,12782,5980,28,11.60445,6.463037886,0.213370687,NA,NA,2729.19296243338,-0.774430264710359,82,0.0423341963593222,1061.514,1027.327,0.0300455120355022,"1",14165
"R34","3",1066,1425,"pick-up","pick-up",01:39:50,03:33:02,05:12:52,18772,12782,5990,27,11.60445,6.463037886,0.205750305,NA,NA,2729.19296243338,-0.774430264710359,82,0.0423341963593222,1061.514,1027.327,0.0300455120355022,"1",14175
"R34","3",1066,1425,"deposition","deposition",01:44:43,03:33:02,05:17:45,19065,12782,6283,26,11.60445,6.463037886,0.198129923,NA,NA,2729.19296243338,-0.774430264710359,82,0.0423341963593222,1061.514,1027.327,0.0300455120355022,"1",14468
"R34","3",1066,1425,"deposition","deposition",01:45:01,03:33:02,05:18:03,19083,12782,6301,27,11.60445,6.463037886,0.205750305,NA,NA,2729.19296243338,-0.774430264710359,82,0.0423341963593222,1061.514,1027.327,0.0300455120355022,"1",14486
"R34","3",1066,1425,"deposition","deposition",01:47:29,03:33:02,05:20:31,19231,12782,6449,28,11.60445,6.463037886,0.213370687,NA,NA,2729.19296243338,-0.774430264710359,82,0.0423341963593222,1061.514,1027.327,0.0300455120355022,"1",14634
"R34","3",1066,1425,"deposition","deposition",01:52:12,03:33:02,05:25:14,19514,12782,6732,29,11.60445,6.463037886,0.220991068,NA,NA,2814.50379190049,0.100205699037631,84,0.328090021784753,1053.338,1022.01,0.02984540303045,"1",14917
"R34","3",1066,1425,"deposition","deposition",02:00:25,03:33:02,05:25:14,19514,12782,6732,30,11.60445,6.463037886,0.22861145,NA,NA,2814.50379190049,0.100205699037631,84,0.328090021784753,1053.338,1022.01,0.02984540303045,"1",14917
"R34","3",1066,1425,"deposition","deposition",02:02:51,03:33:02,05:35:53,20153,12782,7371,31,11.60445,6.463037886,0.236231832,NA,NA,2814.50379190049,0.100205699037631,84,0.328090021784753,1053.338,1022.01,0.02984540303045,"1",15556
"R34","3",1066,1425,"deposition","deposition",02:16:44,03:33:02,05:49:46,20986,12782,8204,32,11.60445,6.463037886,0.243852213,NA,NA,2874.27492171914,0.71299987839079,81,-0.100543716353393,1060.261,1023.916,0.0281810203289645,"1",16389
"R34","3",1066,1425,"pick-up","pick-up",02:17:23,03:33:02,05:50:25,21025,12782,8243,33,11.60445,6.463037886,0.251472595,NA,NA,2874.27492171914,0.71299987839079,81,-0.100543716353393,1060.261,1023.916,0.0281810203289645,"1",16428
"R34","3",1066,1425,"pick-up","within_ROI",02:22:34,03:33:02,05:55:36,21336,12782,8554,32,11.60445,6.463037886,0.243852213,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",16739
"R34","3",1066,1425,"deposition","deposition",02:23:37,03:33:02,05:56:39,21399,12782,8617,32,11.60445,6.463037886,0.243852213,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",16802
"R34","3",1066,1425,"deposition","deposition",02:23:54,03:33:02,05:56:56,21416,12782,8634,33,11.60445,6.463037886,0.251472595,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",16819
"R34","3",1066,1425,"deposition","deposition",02:25:42,03:33:02,05:58:44,21524,12782,8742,34,11.60445,6.463037886,0.259092977,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",16927
"R34","3",1066,1425,"pick-up","within_ROI",02:26:08,03:33:02,05:59:10,21550,12782,8768,35,11.60445,6.463037886,0.266713358,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",16953
"R34","3",1066,1425,"deposition","deposition",02:26:30,03:33:02,05:59:32,21572,12782,8790,35,11.60445,6.463037886,0.266713358,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",16975
"R34","3",1066,1425,"deposition","deposition",02:29:48,03:33:02,06:02:50,21770,12782,8988,36,11.60445,6.463037886,0.27433374,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",17173
"R34","3",1066,1425,"pick-up","within_ROI",02:30:26,03:33:02,06:03:28,21808,12782,9026,37,11.60445,6.463037886,0.281954122,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",17211
"R34","3",1066,1425,"deposition","deposition",02:34:51,03:33:02,06:07:53,22073,12782,9291,37,11.60445,6.463037886,0.281954122,NA,NA,2768.84706038743,-0.367882814670966,84,0.328090021784753,1062.528,1026.088,0.0303375369487711,"1",17476
"R34","3",1066,1425,"deposition","deposition",02:41:13,03:33:02,06:14:15,22455,12782,9673,38,11.60445,6.463037886,0.289574504,NA,NA,2722.40001281042,-0.844073920472202,83,0.185212109072037,1060.161,1024.56,0.0304878047345865,"1",17858
"R34","3",1066,1425,"deposition","deposition",03:04:14,03:33:02,06:37:16,23836,12782,11054,39,11.60445,6.463037886,0.297194885,NA,NA,2742.92477570306,-0.633646992432318,83,0.185212109072037,1067.122,1022.973,0.0302596705295083,"1",19239
"R34","3",1066,1425,"deposition","deposition",03:21:14,03:33:02,06:54:16,24856,12782,12074,40,11.60445,6.463037886,0.304815267,NA,NA,2740.44436833256,-0.659076981854979,88,0.899601672635613,1059.781,1020.71,0.0321115805220831,"1",20259
"R34","3",1066,1425,"deposition","dragging",03:25:21,03:33:02,06:58:23,25103,12782,12321,41,11.60445,6.463037886,0.312435649,NA,NA,2740.44436833256,-0.659076981854979,88,0.899601672635613,1059.781,1020.71,0.0321115805220831,"1",20506
"R34","3",1066,1425,"re-arrangement",NA,03:25:47,03:33:02,06:58:49,25129,12782,12347,42,11.60445,6.463037886,0.32005603,NA,NA,2740.44436833256,-0.659076981854979,88,0.899601672635613,1059.781,1020.71,0.0321115805220831,"1",20532
"R34","3",1066,1425,"re-arrangement",NA,03:28:51,03:33:02,07:01:53,25313,12782,12531,42,11.60445,6.463037886,0.32005603,NA,NA,2740.44436833256,-0.659076981854979,88,0.899601672635613,1059.781,1020.71,0.0321115805220831,"1",20716
"R34","1",1122,702,"pick-up","pick-up",00:01:43,03:33:02,03:34:45,12885,12782,103,5,11.60445,6.463037886,0.038101908,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8288
"R34","1",1122,702,"pick-up","pick-up",00:04:22,03:33:02,03:37:24,13044,12782,262,4,11.60445,6.463037886,0.030481527,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8447
"R34","1",1122,702,"deposition","deposition",00:04:42,03:33:02,03:37:44,13064,12782,282,3,11.60445,6.463037886,0.022861145,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8467
"R34","1",1122,702,"deposition","deposition",00:05:00,03:33:02,03:38:02,13082,12782,300,4,11.60445,6.463037886,0.030481527,NA,NA,2737.88793724399,-0.685286392581237,83,0.185212109072037,1056.334,1022.252,0.0303153386487941,"1",8485
"R34","1",1122,702,"deposition","deposition",00:13:47,03:33:02,03:46:49,13609,12782,827,5,11.60445,6.463037886,0.038101908,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9012
"R34","1",1122,702,"deposition","deposition",00:14:34,03:33:02,03:47:36,13656,12782,874,6,11.60445,6.463037886,0.04572229,NA,NA,2720.09892220643,-0.86766549273413,88,0.899601672635613,1055.561,1034.245,0.0323517645926709,"1",9059
"R34","1",1122,702,"deposition","deposition",00:22:34,03:33:02,03:55:36,14136,12782,1354,7,11.60445,6.463037886,0.053342672,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",9539
"R34","1",1122,702,"re-arrangement",NA,00:24:46,03:33:02,03:57:48,14268,12782,1486,8,11.60445,6.463037886,0.060963053,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",9671
"R34","1",1122,702,"deposition","deposition",00:25:50,03:33:02,03:58:52,14332,12782,1550,8,11.60445,6.463037886,0.060963053,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",9735
"R34","1",1122,702,"deposition","deposition",00:29:37,03:33:02,04:02:39,14559,12782,1777,9,11.60445,6.463037886,0.068583435,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",9962
"R34","1",1122,702,"pick-up","pick-up",00:30:25,03:33:02,04:03:27,14607,12782,1825,10,11.60445,6.463037886,0.076203817,NA,NA,2864.84235084288,0.616293917723059,80,-0.243421629066108,1055.382,1033.211,0.0279247477532098,"1",10010
"R34","1",1122,702,"deposition","deposition",00:39:58,03:33:02,04:13:00,15180,12782,2398,9,11.60445,6.463037886,0.068583435,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",10583
"R34","1",1122,702,"pick-up","pick-up",00:41:35,03:33:02,04:14:37,15277,12782,2495,10,11.60445,6.463037886,0.076203817,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",10680
"R34","1",1122,702,"deposition","deposition",00:44:48,03:33:02,04:17:50,15470,12782,2688,9,11.60445,6.463037886,0.068583435,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",10873
"R34","1",1122,702,"deposition","deposition",00:45:51,03:33:02,04:18:53,15533,12782,2751,10,11.60445,6.463037886,0.076203817,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",10936
"R34","1",1122,702,"deposition","deposition",00:49:58,03:33:02,04:23:00,15780,12782,2998,11,11.60445,6.463037886,0.083824198,NA,NA,2670.43584197434,-1.37682847137132,82,0.0423341963593222,1053.14,1019.41,0.0307065980433272,"1",11183
"R34","1",1122,702,"deposition","deposition",00:51:12,03:33:02,04:24:14,15854,12782,3072,12,11.60445,6.463037886,0.09144458,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11257
"R34","1",1122,702,"deposition","deposition",00:53:19,03:33:02,04:26:21,15981,12782,3199,13,11.60445,6.463037886,0.099064962,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11384
"R34","1",1122,702,"deposition","deposition",00:54:00,03:33:02,04:27:02,16022,12782,3240,14,11.60445,6.463037886,0.106685343,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11425
"R34","1",1122,702,"deposition","deposition",00:55:01,03:33:02,04:28:03,16083,12782,3301,15,11.60445,6.463037886,0.114305725,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11486
"R34","1",1122,702,"deposition","deposition",00:55:06,03:33:02,04:28:08,16088,12782,3306,16,11.60445,6.463037886,0.121926107,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11491
"R34","1",1122,702,"pick-up","pick-up",00:55:42,03:33:02,04:28:44,16124,12782,3342,17,11.60445,6.463037886,0.129546488,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11527
"R34","1",1122,702,"deposition","deposition",00:57:53,03:33:02,04:30:55,16255,12782,3473,16,11.60445,6.463037886,0.121926107,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11658
"R34","1",1122,702,"deposition","deposition",00:58:33,03:33:02,04:31:35,16295,12782,3513,17,11.60445,6.463037886,0.129546488,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11698
"R34","1",1122,702,"deposition","with_arrangement",00:59:07,03:33:02,04:32:09,16329,12782,3547,18,11.60445,6.463037886,0.13716687,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11732
"R34","1",1122,702,"deposition","deposition",00:59:41,03:33:02,04:32:43,16363,12782,3581,19,11.60445,6.463037886,0.144787252,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11766
"R34","1",1122,702,"deposition","deposition",01:00:26,03:33:02,04:33:28,16408,12782,3626,20,11.60445,6.463037886,0.152407633,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11811
"R34","1",1122,702,"deposition","deposition",01:01:14,03:33:02,04:34:16,16456,12782,3674,21,11.60445,6.463037886,0.160028015,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11859
"R34","1",1122,702,"pick-up","pick-up",01:01:23,03:33:02,04:34:25,16465,12782,3683,22,11.60445,6.463037886,0.167648397,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11868
"R34","1",1122,702,"deposition","deposition",01:02:34,03:33:02,04:35:36,16536,12782,3754,21,11.60445,6.463037886,0.160028015,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11939
"R34","1",1122,702,"deposition","with_arrangement",01:03:06,03:33:02,04:36:08,16568,12782,3786,22,11.60445,6.463037886,0.167648397,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11971
"R34","1",1122,702,"stone_pushed_out_of_frame",NA,01:03:10,03:33:02,04:36:12,16572,12782,3790,23,11.60445,6.463037886,0.175268778,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11975
"R34","1",1122,702,"pick-up","within_ROI",01:03:23,03:33:02,04:36:25,16585,12782,3803,22,11.60445,6.463037886,0.167648397,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11988
"R34","1",1122,702,"deposition","with_arrangement",01:03:33,03:33:02,04:36:35,16595,12782,3813,22,11.60445,6.463037886,0.167648397,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",11998
"R34","1",1122,702,"pick-up","pick-up",01:03:57,03:33:02,04:36:59,16619,12782,3837,23,11.60445,6.463037886,0.175268778,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",12022
"R34","1",1122,702,"pick-up","within_ROI",01:03:58,03:33:02,04:37:00,16620,12782,3838,22,11.60445,6.463037886,0.167648397,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",12023
"R34","1",1122,702,"deposition","deposition",01:04:17,03:33:02,04:37:19,16639,12782,3857,22,11.60445,6.463037886,0.167648397,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",12042
"R34","1",1122,702,"pick-up","within_ROI",01:04:20,03:33:02,04:37:22,16642,12782,3860,23,11.60445,6.463037886,0.175268778,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",12045
"R34","1",1122,702,"deposition","deposition",01:05:17,03:33:02,04:38:19,16699,12782,3917,23,11.60445,6.463037886,0.175268778,NA,NA,2709.45891427297,-0.976750513373245,87,0.756723759922898,1059.975,1028.55,0.0321097321467761,"1",12102
"R34","1",1122,702,"pick-up","within_ROI",01:07:12,03:33:02,04:40:14,16814,12782,4032,24,11.60445,6.463037886,0.18288916,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",12217
"R34","1",1122,702,"deposition","deposition",01:08:17,03:33:02,04:41:19,16879,12782,4097,24,11.60445,6.463037886,0.18288916,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",12282
"R34","1",1122,702,"pick-up","within_ROI",01:09:22,03:33:02,04:42:24,16944,12782,4162,25,11.60445,6.463037886,0.190509542,NA,NA,2991.81085896358,1.91801872991229,81,-0.100543716353393,1061.739,1012.971,0.0270739040061042,"1",12347
